ccc7a41d-5f0d-40a1-adad-8c4a61fa3431.jpeg,2,Bergen,18°C ☁︎,60.393142,5.321372
01f793a5-f2c1-4ae5-80ab-e7a84a84b419.jpeg,2,Stockholm,22°C 🌧,59.344817,18.098231
ad7c8ea0-fa7b-4e1b-9426-e26283dafcca.jpeg,2,Malmö,14°C ⛅,55.605164,12.997444
cbb6cf22-75a6-4d88-b763-3479b482266f.jpeg,2,,,,
c4477505-7f53-4c98-9859-6fb789717783.jpeg,3,,,,
4e6c50ab-b60a-491c-85a5-40dd76e49853.jpeg,3,Gilleleje (Danmark),16°C ☀︎,56.125703,12.304864
3b4340cd-5532-414e-a3c3-7e2ba7e8c76c.jpeg,3,Uppsala,16°C 🌧,59.858144,17.644650
7bd63a28-338a-4f34-8b92-f49d944b050c.jpeg,3,Härryda (Göteborg),-2°C ☁︎,57.667981,12.295031
